AL, 14, 2024100818,   , BEST,   0, 225N,  881W, 145,  915, HU,  34, NEQ,   80,   80,   80,  120, 1005,  240,  10, 170,   0,   L,   0,    ,   0,   0,     MILTON, D, 12, NEQ,  120,   75,  270,  240, genesis-num, 028, 
AL, 14, 2024100818,   , BEST,   0, 225N,  881W, 145,  915, HU,  50, NEQ,   45,   45,   45,   45, 1005,  240,  10, 170,   0,   L,   0,    ,   0,   0,     MILTON, D, 12, NEQ,  120,   75,  270,  240, genesis-num, 028, 
AL, 14, 2024100818,   , BEST,   0, 225N,  881W, 145,  915, HU,  64, NEQ,   25,   25,   25,   25, 1005,  240,  10, 170,   0,   L,   0,    ,   0,   0,     MILTON, D, 12, NEQ,  120,   75,  270,  240, genesis-num, 028, 
AL, 14, 2024100900,   , BEST,   0, 230N,  869W, 140,  908, HU,  34, NEQ,   80,   80,   80,  120, 1006,  300,  10, 175,   0,   L,   0,    ,   0,   0,     MILTON, D, 12, NEQ,  120,  120,  300,  300, genesis-num, 028, 
AL, 14, 2024100900,   , BEST,   0, 230N,  869W, 140,  908, HU,  50, NEQ,   45,   45,   45,   45, 1006,  300,  10, 175,   0,   L,   0,    ,   0,   0,     MILTON, D, 12, NEQ,  120,  120,  300,  300, genesis-num, 028, 
AL, 14, 2024100900,   , BEST,   0, 230N,  869W, 140,  908, HU,  64, NEQ,   25,   25,   25,   25, 1006,  300,  10, 175,   0,   L,   0,    ,   0,   0,     MILTON, D, 12, NEQ,  120,  120,  300,  300, genesis-num, 028, 
AL, 14, 2024100906,   , BEST,   0, 238N,  859W, 140,  908, HU,  34, NEQ,  100,  100,  100,  110, 1006,  300,  10, 170,   0,   L,   0,    ,   0,   0,     MILTON, D, 12, NEQ,  135,  150,  360,  360, genesis-num, 028, 
AL, 14, 2024100906,   , BEST,   0, 238N,  859W, 140,  908, HU,  50, NEQ,   45,   50,   50,   50, 1006,  300,  10, 170,   0,   L,   0,    ,   0,   0,     MILTON, D, 12, NEQ,  135,  150,  360,  360, genesis-num, 028, 
AL, 14, 2024100906,   , BEST,   0, 238N,  859W, 140,  908, HU,  64, NEQ,   25,   25,   25,   25, 1006,  300,  10, 170,   0,   L,   0,    ,   0,   0,     MILTON, D, 12, NEQ,  135,  150,  360,  360, genesis-num, 028, 
AL, 14, 2024100912,   , BEST,   0, 250N,  848W, 135,  920, HU,  34, NEQ,  140,  120,  130,  150, 1009,  350,  10, 165,   0,   L,   0,    ,   0,   0,     MILTON, D, 12, NEQ,  150,  150,  360,  360, genesis-num, 028, 
AL, 14, 2024100912,   , BEST,   0, 250N,  848W, 135,  920, HU,  50, NEQ,   50,   50,   50,   40, 1009,  350,  10, 165,   0,   L,   0,    ,   0,   0,     MILTON, D, 12, NEQ,  150,  150,  360,  360, genesis-num, 028, 
AL, 14, 2024100912,   , BEST,   0, 250N,  848W, 135,  920, HU,  64, NEQ,   30,   30,   30,   25, 1009,  350,  10, 165,   0,   L,   0,    ,   0,   0,     MILTON, D, 12, NEQ,  150,  150,  360,  360, genesis-num, 028, 
AL, 14, 2024100918,   , BEST,   0, 263N,  839W, 115,  944, HU,  34, NEQ,  180,  170,  110,  220, 1009,  340,  10, 140,   0,   L,   0,    ,   0,   0,     MILTON, D, 12, NEQ,  150,  180,  360,  360, genesis-num, 028, 
AL, 14, 2024100918,   , BEST,   0, 263N,  839W, 115,  944, HU,  50, NEQ,   60,   60,   70,   90, 1009,  340,  10, 140,   0,   L,   0,    ,   0,   0,     MILTON, D, 12, NEQ,  150,  180,  360,  360, genesis-num, 028, 
AL, 14, 2024100918,   , BEST,   0, 263N,  839W, 115,  944, HU,  64, NEQ,   30,   30,   30,   30, 1009,  340,  10, 140,   0,   L,   0,    ,   0,   0,     MILTON, D, 12, NEQ,  150,  180,  360,  360, genesis-num, 028, 
AL, 14, 2024101000,   , BEST,   0, 272N,  827W, 105,  954, HU,  34, NEQ,  180,  170,  110,  220, 1008,  310,  10, 130,   0,   L,   0,    ,   0,   0,     MILTON, D, 12, NEQ,  180,  210,  480,  300, genesis-num, 028, 
AL, 14, 2024101000,   , BEST,   0, 272N,  827W, 105,  954, HU,  50, NEQ,   60,   60,   70,   90, 1008,  310,  10, 130,   0,   L,   0,    ,   0,   0,     MILTON, D, 12, NEQ,  180,  210,  480,  300, genesis-num, 028, 
AL, 14, 2024101000,   , BEST,   0, 272N,  827W, 105,  954, HU,  64, NEQ,   30,   30,   30,   30, 1008,  310,  10, 130,   0,   L,   0,    ,   0,   0,     MILTON, D, 12, NEQ,  180,  210,  480,  300, genesis-num, 028, 
AL, 14, 2024101006,   , BEST,   0, 282N,  813W,  80,  975, HU,  34, NEQ,  180,  170,  110,  180, 1008,  300,  30, 100,   0,   L,   0,    ,   0,   0,     MILTON, D, 12, NEQ,  180,  210,  480,  300, genesis-num, 028, 
AL, 14, 2024101006,   , BEST,   0, 282N,  813W,  80,  975, HU,  50, NEQ,   60,   60,   70,   80, 1008,  300,  30, 100,   0,   L,   0,    ,   0,   0,     MILTON, D, 12, NEQ,  180,  210,  480,  300, genesis-num, 028, 
AL, 14, 2024101006,   , BEST,   0, 282N,  813W,  80,  975, HU,  64, NEQ,   30,   30,    0,    0, 1008,  300,  30, 100,   0,   L,   0,    ,   0,   0,     MILTON, D, 12, NEQ,  180,  210,  480,  300, genesis-num, 028, 
AL, 14, 2024101012,   , BEST,   0, 289N,  795W,  70,  983, HU,  34, NEQ,  270,  180,  120,  200, 1010,  310,  60,  85,   0,   L,   0,    ,   0,   0,     MILTON, D, 12, NEQ,  150,  180,  480,  300, genesis-num, 028, 
AL, 14, 2024101012,   , BEST,   0, 289N,  795W,  70,  983, HU,  50, NEQ,   60,   80,   80,   90, 1010,  310,  60,  85,   0,   L,   0,    ,   0,   0,     MILTON, D, 12, NEQ,  150,  180,  480,  300, genesis-num, 028, 
AL, 14, 2024101012,   , BEST,   0, 289N,  795W,  70,  983, HU,  64, NEQ,    0,    0,    0,   60, 1010,  310,  60,  85,   0,   L,   0,    ,   0,   0,     MILTON, D, 12, NEQ,  150,  180,  480,  300, genesis-num, 028, 
AL, 14, 2024101018,   , BEST,   0, 295N,  775W,  60,  983, EX,  34, NEQ,  270,  160,  160,  220, 1010,  360,  50,  75,   0,   L,   0,    ,   0,   0,     MILTON, D, 12, NEQ,  180,  180,   60,  120, genesis-num, 028, 
AL, 14, 2024101018,   , BEST,   0, 295N,  775W,  60,  983, EX,  50, NEQ,  100,  100,   90,  110, 1010,  360,  50,  75,   0,   L,   0,    ,   0,   0,     MILTON, D, 12, NEQ,  180,  180,   60,  120, genesis-num, 028, 
